data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NETFLIX,410068.0,0.05000000000000001,0.0158113883008419,0.14738901456197104,10000000
NETFLIX,410068.0,0.05000000000000001,0.0158113883008419,0.14522035916646323,10000000
NETFLIX,550102.0,0.11000000000000003,0.0170293863659264,0.18306334813435873,10000000
NETFLIX,690144.1,0.12000000000000004,0.012649110640673518,0.1455677350362142,10000000
NETFLIX,830185.6,0.14000000000000004,0.01549193338482967,0.149337371190389,10000000
NETFLIX,1110285.1,0.16000000000000003,0.015491933384829668,0.14722291628519693,10000000
NETFLIX,1530444.1000000003,0.22000000000000006,0.012649110640673514,0.1478238900502523,10000000
NETFLIX,1950621.1000000003,0.30999999999999994,0.017029386365926404,0.14699586232503256,10000000
NETFLIX,2510866.6,0.4400000000000001,0.020976176963403027,0.14706595738728842,10000000
NETFLIX,3211169.7999999993,0.57,0.02469817807045693,0.14855337142944336,10000000
NETFLIX,4191616.6,0.62,0.034058772731852795,0.1482884089152018,10000000
NETFLIX,5592388.3,0.68,0.03098386676965934,0.1523443857828776,10000000
NETFLIX,7273204.900000001,0.7799999999999999,0.018973665961010286,0.15379722913106283,10000000
NETFLIX,9514959.1,0.93,0.014491376746189435,0.1537319819132487,10000000
NETFLIX,12317143.0,1.0,0.0,0.15728211402893066,10000000
NETFLIX,16240448.5,1.0,0.0,0.16060996055603027,10000000
NETFLIX,21146541.7,1.0,0.0,0.16570250193277994,10000000
NETFLIX,27736527.399999995,1.0,0.0,0.1738437016805013,10000000
NETFLIX,36293203.6,1.0,0.0,0.1813847223917643,10000000
NETFLIX,47657199.1,1.0,0.0,0.19318834940592447,10000000
NETFLIX,62395713.1,1.0,0.0,0.2105743090311686,10000000
NETFLIX,81668877.7,1.0,0.0,0.22775483131408691,10000000
NETFLIX,107265999.09999998,1.0,0.0,0.2604676882425944,10000000
NETFLIX,157492589.2,1.0,0.0,0.8896614710489908,10000000
