data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
UNIFORM_PAPER,256748112.16666666,0.88,0.020221001184137475,63.019548654556274,10000000
UNIFORM_PAPER,115979609.3,0.9900000000000001,0.005477225575051661,28.311347484588623,10000000
UNIFORM_PAPER,56621746.166666664,0.4866666666666666,0.0367373056936628,14.463342189788818,10000000
UNIFORM_PAPER,41544491.6,0.9966666666666666,0.003277306934167249,11.424495220184326,10000000
UNIFORM_PAPER,27347347.766666666,0.8366666666666664,0.032483614102885555,7.187787771224976,10000000
UNIFORM_PAPER,23395875.366666667,1.0,0.0,5.921173810958862,10000000
UNIFORM_PAPER,21419626.0,0.9966666666666666,0.00327730693416725,6.256786108016968,10000000
UNIFORM_PAPER,22976030.766666666,0.9499999999999998,0.013944333775567922,6.901555299758911,10000000
UNIFORM_PAPER,13060577.033333333,0.36333333333333334,0.034795700032342225,3.685149669647217,10000000
UNIFORM_PAPER,18323683.433333334,1.0,0.0,6.032875299453735,10000000
UNIFORM_PAPER,12026584.1,0.28,0.036331804249169895,3.3580267429351807,10000000
UNIFORM_PAPER,17713741.0,0.9766666666666666,0.010201670161011579,5.7556164264678955,10000000
UNIFORM_PAPER,10767997.533333333,0.8633333333333333,0.05705423021288767,2.8533732891082764,10000000
UNIFORM_PAPER,11107328.733333332,0.44999999999999996,0.034880749227427246,2.8030142784118652,10000000
UNIFORM_PAPER,14696759.6,0.8366666666666666,0.02727772120383362,4.992657423019409,10000000
UNIFORM_PAPER,15404795.766666668,1.0,0.0,5.3307201862335205,10000000
UNIFORM_PAPER,11000642.366666667,0.65,0.08309967241545273,3.5325591564178467,10000000
UNIFORM_PAPER,6835402.466666667,0.31999999999999995,0.044820630170590965,2.0186052322387695,10000000
UNIFORM_PAPER,8776574.9,0.44000000000000006,0.032180049029725794,2.3826472759246826,10000000
UNIFORM_PAPER,12547647.0,0.8066666666666665,0.03798635232505173,3.674180507659912,10000000
UNIFORM_PAPER,13118219.733333332,0.98,0.008692269873603529,4.180808067321777,10000000
UNIFORM_PAPER,13101575.766666668,0.9966666666666666,0.003277306934167249,4.999641180038452,10000000
UNIFORM_PAPER,12836389.5,1.0,0.0,4.853026628494263,10000000
UNIFORM_PAPER,9963894.1,0.7166666666666667,0.07394943217171122,3.7011077404022217,10000000
