data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
MOVIE_LENS,202634.5,0.4000000000000001,0.0,0.07739901542663574,5000000
MOVIE_LENS,202634.5,0.4000000000000001,0.0,0.07650248209635417,5000000
MOVIE_LENS,269053.7,0.48,0.03098386676965932,0.07794030507405598,5000000
MOVIE_LENS,335147.2,0.5999999999999999,3.510833468576701e-17,0.07989803949991862,5000000
MOVIE_LENS,402916.5999999999,0.6399999999999999,0.025298221281347042,0.0818771521250407,5000000
MOVIE_LENS,538184.9,0.8000000000000002,0.0,0.08356666564941406,5000000
MOVIE_LENS,738698.3000000002,1.0,0.0,0.08641997973124187,5000000
MOVIE_LENS,938036.6999999998,1.0,0.0,0.09022164344787598,5000000
MOVIE_LENS,1204715.1,1.0,0.0,0.08930309613545735,5000000
MOVIE_LENS,1537551.5,1.0,0.0,0.08864196141560872,5000000
MOVIE_LENS,1996332.2,1.0,0.0,0.09208297729492188,5000000
MOVIE_LENS,2654586.5,1.0,0.0,0.0965871016184489,5000000
MOVIE_LENS,3444294.5,1.0,0.0,0.10586730639139812,5000000
MOVIE_LENS,4500740.7,1.0,0.0,0.10160239537556966,5000000
MOVIE_LENS,5836461.3,1.0,0.0,0.10930363337198894,5000000
MOVIE_LENS,7702170.3,1.0,0.0,0.1167002518971761,5000000
MOVIE_LENS,10046312.2,1.0,0.0,0.11551666259765625,5000000
MOVIE_LENS,13197190.300000003,1.0,0.0,0.12109263737996419,5000000
MOVIE_LENS,17311097.1,1.0,0.0,0.13323330879211426,5000000
MOVIE_LENS,22829991.7,1.0,0.0,0.15305264790852866,5000000
MOVIE_LENS,30097868.100000005,1.0,0.0,0.1761183738708496,5000000
MOVIE_LENS,39896847.5,1.0,0.0,0.2138965924580892,5000000
MOVIE_LENS,53957791.0,1.0,0.0,0.291922648747762,5000000
MOVIE_LENS,77916610.8,1.0,0.0,0.5397862593332926,5000000
