data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NORMAL_CUSTOM,99900.0,1.0,0.0,7.6400840282440186,100000
NORMAL_CUSTOM,70554.0,0.9666666666666666,0.009072184232530289,0.002402067184448242,100000
NORMAL_CUSTOM,44095.0,0.9666666666666666,0.009072184232530289,0.0024950504302978516,100000
NORMAL_CUSTOM,30842.0,1.0,0.0,0.00286102294921875,100000
NORMAL_CUSTOM,23271.0,0.9666666666666666,0.009072184232530289,0.0017731189727783203,100000
NORMAL_CUSTOM,18637.0,0.9666666666666666,0.009072184232530289,0.0017261505126953125,100000
NORMAL_CUSTOM,15240.0,0.9333333333333333,0.009072184232530289,0.0016429424285888672,100000
NORMAL_CUSTOM,12743.0,0.9333333333333333,0.018144368465060578,0.0016849040985107422,100000
NORMAL_CUSTOM,10904.0,0.8666666666666667,0.009072184232530289,0.0016031265258789062,100000
NORMAL_CUSTOM,9375.0,0.8666666666666667,0.009072184232530289,0.0016121864318847656,100000
NORMAL_CUSTOM,8048.0,0.8333333333333333,0.018144368465060578,0.0015621185302734375,100000
NORMAL_CUSTOM,7067.0,0.7,0.05443310539518173,0.0021190643310546875,100000
