data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NORMAL_CUSTOM,29060.333333333332,0.1,0.0,1.6794579029083252,100000
NORMAL_CUSTOM,29060.333333333332,0.1,0.0,0.009535074234008789,100000
NORMAL_CUSTOM,39094.666666666664,0.1,0.0,0.009177923202514648,100000
NORMAL_CUSTOM,39094.666666666664,0.1,0.0,0.016897916793823242,100000
NORMAL_CUSTOM,49121.666666666664,0.2,0.0,0.010033130645751953,100000
NORMAL_CUSTOM,59150.666666666664,0.23333333333333334,0.009072184232530292,0.009335994720458984,100000
NORMAL_CUSTOM,79211.0,0.3666666666666667,0.009072184232530289,0.00913691520690918,100000
NORMAL_CUSTOM,89253.66666666667,0.4,0.0,0.013453960418701172,100000
NORMAL_CUSTOM,109316.0,0.5333333333333334,0.018144368465060585,0.01674199104309082,100000
NORMAL_CUSTOM,139451.0,0.6333333333333333,0.009072184232530289,0.015408754348754883,100000
NORMAL_CUSTOM,169625.33333333334,0.8,0.01571348402636772,0.014007091522216797,100000
NORMAL_CUSTOM,209869.33333333334,0.8666666666666667,0.009072184232530289,0.021368026733398438,100000
