data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
UNIFORM_PAPER,100000.0,1.0,0.0,0.01084589958190918,100000
UNIFORM_PAPER,93986.66666666667,0.9333333333333333,0.018144368465060578,0.010236024856567383,100000
UNIFORM_PAPER,92813.33333333333,0.8999999999999999,0.01571348402636772,0.013143062591552734,100000
UNIFORM_PAPER,100000.0,1.0,0.0,0.012372255325317383,100000
UNIFORM_PAPER,41000.0,0.26666666666666666,0.03271022543084388,0.0042111873626708984,100000
UNIFORM_PAPER,38000.0,0.3,0.02721655269759087,0.008076906204223633,100000
UNIFORM_PAPER,100000.0,1.0,0.0,0.012539148330688477,100000
UNIFORM_PAPER,15000.0,0.30000000000000004,0.015713484026367724,0.0032088756561279297,100000
UNIFORM_PAPER,13000.0,0.3,0.027216552697590865,0.002285003662109375,100000
UNIFORM_PAPER,100000.0,1.0,0.0,0.01026296615600586,100000
UNIFORM_PAPER,8000.0,0.1,0.015713484026367724,0.0015621185302734375,100000
UNIFORM_PAPER,7000.0,0.13333333333333333,0.00907218423253029,0.0015330314636230469,100000
