signal_sizes,budgets,budgets_std,accuracy,runtime
100,1000.0,0.0,0.9933333333333334,0.21300801436106362
278,1000.0,0.0,0.9933333333333334,8.889039357503255e-05
774,1000.0,0.0,0.9866666666666667,0.0001036564509073893
2154,1000.0,0.0,0.9866666666666667,0.00022195974985758462
5994,1000.0,0.0,0.9733333333333334,0.0003162384033203125
16681,1000.0,0.0,0.9866666666666667,0.0006418784459431965
46415,1000.0,0.0,0.9933333333333334,0.0014160553614298503
129154,1000.0,0.0,0.9933333333333334,0.003595606486002604
359381,1000.0,0.0,0.9933333333333334,0.009512225786844889
999999,1000.0,0.0,0.9933333333333334,0.02602431774139404
