signal_sizes,budgets,budgets_std,accuracy,runtime
449,3314.3333333333335,131.36928441949013,0.9866666666666667,0.00012444655100504558
588,3454.6666666666665,114.41833574893299,0.9866666666666667,0.00013452370961507162
768,3467.0,94.20368004135153,1.0,0.00014851093292236328
1004,3642.0,144.92296804394627,0.9933333333333334,0.0001735528310139974
1312,3705.0,123.44364436184365,0.9666666666666668,0.00020180543263753257
1714,3693.6666666666665,105.71922982861517,0.9666666666666667,0.00024307568868001304
2240,3694.3333333333335,105.78857321196001,0.9866666666666667,0.000287930170694987
2928,3712.3333333333335,105.18819114119017,1.0,0.00035227139790852864
3826,3752.0,116.37296364133151,0.9800000000000001,0.00044507185618082677
5000,3750.0,92.01449161228173,1.0,0.0005722522735595703
