signal_sizes,budgets,budgets_std,accuracy,runtime
449,11728.0,1454.4312977930583,0.05999999999999999,0.005960909525553386
588,15755.0,1372.304995254335,0.31999999999999995,0.010657445589701334
768,21331.0,2336.794599446002,0.27999999999999997,0.03128577868143717
1004,27264.6,2313.7999999999997,0.14000000000000004,0.060935401916503894
1312,35611.4,4375.837021645116,0.3533333333333332,0.10879504680633545
1714,46677.2,7432.479166469287,0.29999999999999993,0.1786978880564372
2240,58518.2,9482.89143457838,0.12000000000000001,0.3148912111918131
2928,84093.0,12434.389771918846,0.3533333333333333,0.534618894259135
3826,112034.8,31425.887967724953,0.18,0.9430077632268269
5000,149061.6,30409.527254464185,0.26,1.6379229386647545
