signal_sizes,budgets,budgets_std,accuracy,runtime
450,4258.777777777777,39.04313150824127,1.0,0.046679658359951456
2622,4734.444444444444,49.022320718927716,1.0,0.000231676631503635
4794,4848.0,51.78187871218041,1.0,0.0002753496170043946
6966,4837.222222222223,48.346493170864406,1.0,0.0003351529439290365
9138,4855.555555555556,41.92442086030383,1.0,0.00045687622494167753
11311,4853.666666666667,54.78385136489009,1.0,0.00044465594821506074
13483,4790.777777777777,48.56896020863119,1.0,0.0004886998070610894
15655,4839.222222222223,52.55220280068563,1.0,0.0006365723080105253
17827,4866.0,46.03482310459773,1.0,0.0007341146469116211
20000,4820.555555555556,47.34125158367612,1.0,0.0007974995507134332
