data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017888545989990234,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0016870498657226562,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0015110969543457031,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0015401840209960938,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0015339851379394531,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0018589496612548828,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0025200843811035156,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0021469593048095703,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0042798519134521484,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.005533933639526367,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.004155158996582031,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017249584197998047,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.002310037612915039,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0025360584259033203,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.004584074020385742,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0018172264099121094,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017428398132324219,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017249584197998047,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0018150806427001953,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.006783008575439453,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0019979476928710938,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017406940460205078,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0019397735595703125,1000
NORMAL_CUSTOM,-4.832791805267334,1.0,0.0,0.0017189979553222656,1000
