data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NORMAL_CUSTOM,274309752.0,0.0,0.0,4.716547727584839,10000000
NORMAL_CUSTOM,196503676.33333334,0.3333333333333333,0.2721655269759087,3.8433752059936523,10000000
NORMAL_CUSTOM,168830328.66666666,0.0,0.0,3.7091481685638428,10000000
NORMAL_CUSTOM,118297594.66666667,1.0,0.0,3.217768907546997,10000000
NORMAL_CUSTOM,110478630.0,0.0,0.0,2.450716972351074,10000000
NORMAL_CUSTOM,67677732.0,0.6666666666666666,0.2721655269759087,1.9566421508789062,10000000
NORMAL_CUSTOM,48266969.0,0.6666666666666666,0.2721655269759087,1.5238947868347168,10000000
NORMAL_CUSTOM,33805953.333333336,1.0,0.0,1.544625997543335,10000000
NORMAL_CUSTOM,24868651.666666668,1.0,0.0,1.0589840412139893,10000000
NORMAL_CUSTOM,23477346.333333332,0.3333333333333333,0.2721655269759087,1.2250890731811523,10000000
NORMAL_CUSTOM,18361479.666666668,1.0,0.0,0.8448669910430908,10000000
NORMAL_CUSTOM,17445841.0,1.0,0.0,0.7029430866241455,10000000
NORMAL_CUSTOM,13903757.333333334,0.6666666666666666,0.2721655269759087,0.6121859550476074,10000000
NORMAL_CUSTOM,15357024.333333334,0.3333333333333333,0.2721655269759087,0.596146821975708,10000000
NORMAL_CUSTOM,11510418.333333334,1.0,0.0,0.5061330795288086,10000000
NORMAL_CUSTOM,7953897.666666667,0.0,0.0,0.6007699966430664,10000000
NORMAL_CUSTOM,9862304.0,0.6666666666666666,0.2721655269759087,0.6732220649719238,10000000
NORMAL_CUSTOM,10764582.333333334,1.0,0.0,0.47980594635009766,10000000
NORMAL_CUSTOM,8107682.666666667,0.6666666666666666,0.2721655269759087,0.49449610710144043,10000000
NORMAL_CUSTOM,5934129.333333333,0.0,0.0,0.29645204544067383,10000000
NORMAL_CUSTOM,5516740.0,0.3333333333333333,0.2721655269759087,0.31153392791748047,10000000
NORMAL_CUSTOM,6842543.333333333,0.6666666666666666,0.2721655269759087,0.3224787712097168,10000000
NORMAL_CUSTOM,6918607.0,1.0,0.0,0.29609203338623047,10000000
NORMAL_CUSTOM,8551887.333333334,1.0,0.0,0.3065929412841797,10000000
