data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
MOVIE_LENS,55806.666666666664,1.0,0.0,6.716466903686523,100000
MOVIE_LENS,55076.666666666664,1.0,0.0,0.0032587051391601562,100000
MOVIE_LENS,54436.666666666664,1.0,0.0,0.0031201839447021484,100000
MOVIE_LENS,53646.666666666664,1.0,0.0,0.003083944320678711,100000
MOVIE_LENS,53006.666666666664,1.0,0.0,0.0030531883239746094,100000
MOVIE_LENS,52236.666666666664,1.0,0.0,0.003050088882446289,100000
MOVIE_LENS,51500.0,1.0,0.0,0.0030660629272460938,100000
MOVIE_LENS,50763.333333333336,1.0,0.0,0.0029659271240234375,100000
MOVIE_LENS,49933.333333333336,1.0,0.0,0.0029871463775634766,100000
MOVIE_LENS,49086.666666666664,1.0,0.0,0.0030078887939453125,100000
MOVIE_LENS,48196.666666666664,1.0,0.0,0.002908945083618164,100000
MOVIE_LENS,47363.333333333336,1.0,0.0,0.0029070377349853516,100000
MOVIE_LENS,46476.666666666664,1.0,0.0,0.0028808116912841797,100000
MOVIE_LENS,45550.0,1.0,0.0,0.0028448104858398438,100000
MOVIE_LENS,44476.666666666664,1.0,0.0,0.0028159618377685547,100000
MOVIE_LENS,43410.0,1.0,0.0,0.002830028533935547,100000
MOVIE_LENS,42230.0,1.0,0.0,0.0027799606323242188,100000
MOVIE_LENS,40923.333333333336,1.0,0.0,0.002794027328491211,100000
MOVIE_LENS,39666.666666666664,1.0,0.0,0.0026950836181640625,100000
MOVIE_LENS,38383.333333333336,1.0,0.0,0.0026443004608154297,100000
MOVIE_LENS,36883.333333333336,1.0,0.0,0.0025908946990966797,100000
MOVIE_LENS,35396.666666666664,1.0,0.0,0.002541065216064453,100000
MOVIE_LENS,33820.0,1.0,0.0,0.002418994903564453,100000
MOVIE_LENS,30850.0,1.0,0.0,0.001996755599975586,100000
