signal_sizes,budgets,budgets_std,accuracy,runtime
10000,3763.3333333333335,33.602616006334024,1.0,0.04786968496110704
24828,3768.5555555555557,34.25884083828567,1.0,0.0009661965899997288
39657,3757.222222222222,35.951279713405896,1.0,0.0011502265930175778
54486,3778.5555555555557,31.633925027097526,1.0,0.0016452232996622723
69314,3857.4444444444443,39.12517458995042,1.0,0.0021187702814737955
84143,3792.3333333333335,32.637950341115726,1.0,0.002109363343980577
98972,3841.6666666666665,31.007068091081074,1.0,0.002398869726392958
113800,3744.1111111111113,34.64347316878259,1.0,0.0027988115946451816
128629,3778.1111111111113,36.81984651507513,1.0,0.0024407042397393127
143458,3728.6666666666665,33.92227863299164,1.0,0.003216886520385742
