signal_sizes,budgets,budgets_std,accuracy,runtime
1000,2538.222222222222,55.97653339399759,1.0,0.04766828484005399
1444,2576.6666666666665,58.38357624630955,1.0,0.00014164447784423826
1888,2589.8888888888887,58.345182805891945,1.0,0.00012722810109456383
2333,2614.222222222222,59.859089221389475,1.0,0.00014617178175184463
2777,2612.8888888888887,60.25670280720776,1.0,0.00014549891153971354
3222,2623.1111111111113,60.52030461120628,1.0,0.00014133453369140624
3666,2629.222222222222,61.81538179621473,1.0,0.00017827881707085504
4111,2633.222222222222,61.20151450110593,1.0,0.00018646981981065543
4555,2640.4444444444443,62.470716322171405,1.0,0.00024387306637234162
5000,2648.777777777778,62.082944871323136,1.0,0.0002608590655856662
