signal_sizes,budgets,budgets_std,accuracy,runtime
10,80000.0,0.0,0.44,0.09147500038146975
464,1274503.0,0.0,0.84,0.024374771118164062
918,1680183.0,0.0,0.8,0.04277019500732422
1372,1920513.0,0.0,0.76,0.06431468963623047
1826,2105817.0,0.0,0.88,0.07775744438171386
2280,2247539.0,0.0,0.88,0.10053390502929686
2734,2376271.0,0.0,0.76,0.11537431716918947
3188,2476718.0,0.0,0.96,0.13787296295166013
3642,2565452.0,0.0,0.96,0.1525172233581543
4096,2642046.0,0.0,0.88,0.17054546356201172
