signal_sizes,budgets,budgets_std,accuracy,runtime
10,80000.0,0.0,0.34,0.03771358966827392
186,823643.0,0.0,0.78,0.01304309844970703
363,1144230.0,0.0,0.92,0.020867552757263184
540,1364113.0,0.0,0.96,0.025852389335632324
716,1520222.0,0.0,0.98,0.03594834804534912
893,1650842.0,0.0,0.92,0.042254490852355955
1070,1765869.0,0.0,0.98,0.0554345703125
1246,1863743.0,0.0,0.96,0.057188611030578616
1423,1946316.0,0.0,0.94,0.06453209877014161
1600,2025467.0,0.0,0.98,0.07803691387176513
