signal_sizes,budgets,budgets_std,accuracy,runtime
100,75896.66666666667,53076.224641756715,0.5333333333333333,1.1599457263946533
203,62899.666666666664,50707.68988581077,0.3333333333333333,0.0007121562957763672
414,39460.0,11298.8760502981,0.13333333333333333,0.0015206336975097656
843,33070.0,10312.506969694614,0.0,0.0006699562072753906
1716,47170.0,147.648230602334,0.0,0.0007663567860921224
3494,50130.0,18955.648234761058,0.0,0.0005812644958496094
7113,101790.0,39925.32279143151,0.0,0.0011138916015625
14480,41570.0,25209.21656854889,0.13333333333333333,0.0009197394053141276
29475,32680.0,6498.322860554098,0.0,0.003058910369873047
59999,26380.0,1615.6113394006616,0.06666666666666667,0.0035053094228108725
