signal_sizes,budgets,budgets_std,accuracy,runtime
100,2484.0,48.08326112068523,0.26666666666666666,0.003981669743855794
129,3277.0,0.0,0.4666666666666666,0.0014650026957194011
166,4090.0,79.19595949289332,0.13333333333333333,0.0017746289571126301
215,5427.0,0.0,0.19999999999999998,0.0022133986155192056
278,7562.0,0.0,0.4000000000000001,0.0035399595896402993
359,9628.666666666666,680.7081280222498,0.0,0.0043087005615234375
464,11652.0,659.0235200658623,0.13333333333333333,0.006266673405965169
599,17030.333333333332,1416.5705849770502,0.3333333333333333,0.010453065236409506
774,19660.666666666668,365.8099081338406,0.20000000000000004,0.02525631586710612
999,26028.0,0.0,0.0,0.05258099238077799
