data_type,budgets,accuracy,accuracy_std,runtime,naive_budget
NORMAL_CUSTOM,1020306.0,0.9333333333333333,0.009072184232530289,1.6945080757141113,1000000
NORMAL_CUSTOM,73355.33333333333,0.0,0.0,0.19129514694213867,1000000
NORMAL_CUSTOM,100030.0,0.0,0.0,0.44895410537719727,1000000
NORMAL_CUSTOM,1030309.0,0.9333333333333333,0.009072184232530289,0.15938186645507812,1000000
NORMAL_CUSTOM,206728.66666666666,0.06666666666666667,0.018144368465060578,0.19270610809326172,1000000
NORMAL_CUSTOM,200060.0,0.0,0.0,0.36982297897338867,1000000
NORMAL_CUSTOM,1040312.0,0.9333333333333333,0.009072184232530289,0.10372257232666016,1000000
NORMAL_CUSTOM,773565.3333333334,0.4666666666666667,0.05518394231759756,0.1595592498779297,1000000
NORMAL_CUSTOM,420126.0,0.1,0.027216552697590872,0.1807408332824707,1000000
NORMAL_CUSTOM,1050315.0,0.9333333333333333,0.009072184232530289,0.2799391746520996,1000000
NORMAL_CUSTOM,570171.0,0.4,0.0,0.273773193359375,1000000
NORMAL_CUSTOM,453469.3333333333,0.16666666666666666,0.03271022543084388,1.4384303092956543,1000000
