signal_sizes,budgets,budgets_std,accuracy,runtime
449,2726.3333333333335,352.2166315714741,0.6600000000000003,9.775161743164062e-05
685,2870.3333333333335,421.6118541449653,0.6266666666666668,0.0001215219497680664
1045,2926.0,456.3083752609997,0.6066666666666668,0.00014785925547281903
1593,3021.3333333333335,479.87313138185,0.5800000000000001,0.0001982609430948893
2429,3061.6666666666665,497.05186404997573,0.5866666666666666,0.00027349789937337237
3703,3187.3333333333335,562.2806732900888,0.5933333333333334,0.000400082270304362
5646,3236.0,565.3058169404121,0.6066666666666668,0.0009208043416341147
8606,3395.3333333333335,618.3242586935182,0.6133333333333334,0.0009948571523030597
13120,3423.3333333333335,601.4611837480085,0.6066666666666668,0.0014485994974772136
19999,3593.3333333333335,654.9469868283659,0.6000000000000001,0.002195922533671061
