signal_sizes,budgets,budgets_std,accuracy,runtime
449,13380.2,2457.63422013936,0.30000000000000004,0.1991747538248698
685,17262.0,2225.9865228702533,0.3,0.2858209848403931
1045,29364.5,7001.5,0.14,0.42697420914967854
1593,51772.5,15133.5,0.22,0.6359634637832642
2429,57567.3,7371.524781888751,0.26,0.9796373049418132
3703,104054.3,19202.117071041932,0.18000000000000002,1.5158552487691244
5646,180107.4,39477.61364672389,0.18000000000000005,2.3057762145996095
8606,223756.0,34208.173420982304,0.32000000000000006,3.6998262802759805
13120,314880.0,32668.536545122435,0.3400000000000001,44.46996772289277
19999,461976.9,61608.6066186373,0.22000000000000008,9.84447917143504
