signal_sizes,budgets,budgets_std,accuracy,runtime
1000,99900.0,0.0,1.0,0.28256333669026695
2000,199900.0,0.0,1.0,0.0025417089462280275
3000,299900.0,0.0,1.0,0.00477754275004069
4000,399900.0,0.0,1.0,0.006780409812927246
5000,499900.0,0.0,1.0,0.00791314442952474
6000,599900.0,0.0,1.0,0.009126925468444824
7000,699900.0,0.0,1.0,0.010224040349324543
8000,799900.0,0.0,1.0,0.014608144760131836
9000,899900.0,0.0,1.0,0.015446058909098306
10000,999900.0,0.0,1.0,0.01824467976888021
