signal_sizes,budgets,budgets_std,accuracy,runtime
449,11773.1,425.47254905575284,0.20666666666666672,0.007240176200866699
685,18276.2,1403.454295657682,0.22000000000000006,0.019842020670572915
1045,27328.7,1879.7465281255343,0.17333333333333337,0.05894036293029785
1593,41897.333333333336,2760.5738936355647,0.16666666666666669,0.13616926670074464
2429,64747.63333333333,9894.365778843812,0.2066666666666667,0.3246654431025187
3703,96949.5,8875.68990276249,0.18666666666666668,0.7549066066741944
5646,154192.4,22739.776688437378,0.26000000000000006,1.8056897958119709
8606,243034.53333333333,32030.03783090006,0.14666666666666667,4.230127803484599
13120,329801.6,37381.70973938993,0.21333333333333337,10.165516583124797
19999,543362.5,66352.56178513382,0.1866666666666667,26.400176310539244
