signal_sizes,budgets,budgets_std,accuracy,runtime
449,43964.0,0.0,1.0,0.0012975215911865232
588,57154.0,0.0,1.0,0.0006241162618001302
768,74131.0,0.0,1.0,0.0007838884989420572
1004,95952.0,0.0,1.0,0.0010039488474527995
1312,123871.0,0.0,1.0,0.0018738031387329102
1714,159253.0,0.0,1.0,0.0020573616027832033
2240,203768.0,0.0,1.0,0.002849555015563965
2928,259575.0,0.0,1.0,0.0037060896555582688
3826,328376.0,0.0,1.0,0.004816834131876628
5000,412312.0,0.0,1.0,0.006074333190917968
