signal_sizes,budgets,budgets_std,accuracy,runtime
449,207099.6,79.30725061430387,0.6,0.00240784486134847
685,350241.0,86.80399376372802,0.6066666666666667,0.003613368670145671
1045,586919.6,105.38709598428075,0.5933333333333334,0.0061746835708618155
1593,893843.5,96.56112054030856,0.5666666666666667,0.008140436808268228
2429,1486051.1,155.932325064433,0.45333333333333325,0.01184411843617757
3703,2264463.4,139.95418297904973,0.6000000000000001,0.0185273806254069
5646,3739755.8,105.907632712032,0.5399999999999999,0.02818796634674072
8606,6138410.7,147.04560517064084,0.4866666666666667,0.04407702287038168
13120,9356844.6,141.41371927786918,0.4866666666666667,0.06781161626180013
19999,15281848.333333334,65.57607964968798,0.5333333333333333,0.10507167180379233
