signal_sizes,budgets,budgets_std,accuracy,runtime
449,9488.04718956217,0.0,0.3533333333333334,0.010890944798787435
685,14208.04718956217,0.0,0.4,0.011127146085103354
1045,21408.04718956216,1.0913936421275139e-11,0.32,0.014111709594726565
1593,32368.04718956216,1.0913936421275139e-11,0.3533333333333333,0.020251576105753576
2429,49088.04718956216,1.4551915228366852e-11,0.2933333333333333,0.029366000493367517
3703,74568.04718956216,1.4551915228366852e-11,0.22000000000000006,0.04615851243336996
5646,113428.04718956216,1.4551915228366852e-11,0.3,0.0729126771291097
8606,172628.04718956223,5.820766091346741e-11,0.17333333333333337,0.10832578341166177
13120,262908.0471895623,1.1641532182693481e-10,0.24666666666666673,0.16750849882761637
19999,400488.04718956206,1.1641532182693481e-10,0.2733333333333334,0.24901409149169923
